,state,p1_curr_subtask
103540,"Players: ((5, 2) facing (0, -1) holding onion@(5, 2), (3, 3) facing (0, 1) holding onion@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",2
103541,"Players: ((5, 2) facing (0, -1) holding onion@(5, 2), (3, 3) facing (0, 1) holding onion@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",2
103542,"Players: ((5, 2) facing (-1, 0) holding onion@(5, 2), (3, 3) facing (0, 1) holding onion@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",2
103543,"Players: ((5, 2) facing (-1, 0) holding onion@(5, 2), (2, 3) facing (-1, 0) holding onion@(2, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",2
103544,"Players: ((5, 2) facing (-1, 0) holding None, (2, 3) facing (-1, 0) holding onion@(2, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",0
103545,"Players: ((5, 2) facing (0, -1) holding None, (2, 3) facing (-1, 0) holding onion@(2, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",0
103546,"Players: ((5, 2) facing (0, -1) holding None, (3, 3) facing (1, 0) holding onion@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",0
103547,"Players: ((5, 2) facing (0, -1) holding onion@(5, 2), (3, 3) facing (1, 0) holding onion@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",2
103548,"Players: ((5, 2) facing (0, -1) holding onion@(5, 2), (3, 3) facing (1, 0) holding onion@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",2
103549,"Players: ((5, 2) facing (-1, 0) holding onion@(5, 2), (3, 3) facing (1, 0) holding onion@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",2
103550,"Players: ((5, 2) facing (-1, 0) holding onion@(5, 2), (3, 3) facing (1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",2
103551,"Players: ((5, 2) facing (-1, 0) holding None, (3, 3) facing (1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",4
103552,"Players: ((5, 2) facing (-1, 0) holding None, (3, 3) facing (1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	2], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",4
103553,"Players: ((5, 2) facing (-1, 0) holding None, (2, 3) facing (-1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	3], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",4
103554,"Players: ((5, 2) facing (-1, 0) holding None, (2, 3) facing (-1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	4], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",4
103555,"Players: ((5, 2) facing (-1, 0) holding None, (2, 3) facing (-1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	5], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",4
103556,"Players: ((5, 3) facing (0, 1) holding None, (1, 3) facing (-1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	6], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",4
103557,"Players: ((5, 3) facing (0, 1) holding None, (1, 3) facing (-1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	7], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",4
103558,"Players: ((5, 3) facing (0, 1) holding dish@(5, 3), (1, 3) facing (-1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	8], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
103559,"Players: ((5, 3) facing (0, 1) holding dish@(5, 3), (1, 3) facing (-1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	9], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
103560,"Players: ((5, 2) facing (0, -1) holding dish@(5, 2), (1, 2) facing (0, -1) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	10], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
103561,"Players: ((5, 2) facing (0, -1) holding dish@(5, 2), (1, 1) facing (0, -1) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	11], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
103562,"Players: ((5, 2) facing (0, -1) holding dish@(5, 2), (1, 1) facing (0, -1) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	12], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
103563,"Players: ((5, 2) facing (-1, 0) holding dish@(5, 2), (1, 1) facing (0, -1) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	13], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
103564,"Players: ((5, 2) facing (-1, 0) holding dish@(5, 2), (1, 1) facing (0, -1) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	14], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
103565,"Players: ((5, 2) facing (-1, 0) holding dish@(5, 2), (1, 1) facing (-1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	15], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
103566,"Players: ((5, 2) facing (-1, 0) holding dish@(5, 2), (1, 1) facing (-1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	16], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
103567,"Players: ((5, 2) facing (-1, 0) holding dish@(5, 2), (1, 1) facing (-1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	17], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
103568,"Players: ((5, 2) facing (-1, 0) holding dish@(5, 2), (1, 1) facing (-1, 0) holding onion@(1, 1)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	18], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
103569,"Players: ((5, 2) facing (-1, 0) holding dish@(5, 2), (1, 1) facing (-1, 0) holding onion@(1, 1)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	19], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
103570,"Players: ((5, 2) facing (-1, 0) holding dish@(5, 2), (1, 1) facing (-1, 0) holding onion@(1, 1)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
103571,"Players: ((5, 2) facing (-1, 0) holding dish@(5, 2), (1, 2) facing (0, 1) holding onion@(1, 2)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
103572,"Players: ((5, 2) facing (-1, 0) holding dish@(5, 2), (1, 2) facing (0, 1) holding onion@(1, 2)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
103573,"Players: ((5, 2) facing (-1, 0) holding {øøø✓, (1, 3) facing (0, 1) holding onion@(1, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",10
103574,"Players: ((5, 2) facing (-1, 0) holding {øøø✓, (1, 3) facing (0, 1) holding onion@(1, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",10
103575,"Players: ((6, 2) facing (1, 0) holding {øøø✓, (1, 3) facing (0, 1) holding onion@(1, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",10
103576,"Players: ((6, 2) facing (1, 0) holding {øøø✓, (2, 3) facing (1, 0) holding onion@(2, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",10
103577,"Players: ((7, 2) facing (1, 0) holding {øøø✓, (2, 3) facing (1, 0) holding onion@(2, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",10
103578,"Players: ((7, 2) facing (1, 0) holding {øøø✓, (3, 3) facing (1, 0) holding onion@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",10
103579,"Players: ((7, 1) facing (0, -1) holding {øøø✓, (3, 3) facing (1, 0) holding onion@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",10
103580,"Players: ((7, 1) facing (0, -1) holding {øøø✓, (3, 3) facing (1, 0) holding onion@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",10
103581,"Players: ((7, 1) facing (1, 0) holding {øøø✓, (3, 3) facing (1, 0) holding onion@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",10
103582,"Players: ((7, 1) facing (1, 0) holding {øøø✓, (3, 3) facing (1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",10
103583,"Players: ((7, 1) facing (1, 0) holding None, (3, 3) facing (1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	2], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",0
103584,"Players: ((7, 1) facing (1, 0) holding None, (3, 3) facing (1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	3], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",0
103585,"Players: ((7, 2) facing (0, 1) holding None, (3, 3) facing (1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	4], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",0
103586,"Players: ((7, 2) facing (0, 1) holding None, (2, 3) facing (-1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	5], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",0
103587,"Players: ((6, 2) facing (-1, 0) holding None, (2, 3) facing (-1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	6], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",0
